"id";"1_Total";"1_Partner";"1_Children";"1_All";"2_Total";"2_Partner";"2_Children";"2_All";"3_Total";"3_Partner";"3_Children";"3_All";"10_Total";"10_Partner";"10_Children";"10_All";"20_Total";"20_Partner";"20_Children";"20_All";"30_Total";"30_Partner";"30_Children";"30_All";"35_Total";"35_Partner";"35_Children";"35_All";"40_Total";"40_Partner";"40_Children";"40_All";"50_Total";"50_Partner";"50_Children";"50_All";"60_Total";"60_Partner";"60_Children";"60_All";"70_Total";"70_Partner";"70_Children";"70_All";"80_Total";"80_Partner";"80_Children";"80_All";"90_Total";"90_Partner";"90_Children";"90_All";"95_Total";"95_Partner";"95_Children";"95_All";"3800_total";"3800_Partner";"3800_Children";"3800_All"
809872;350;0;0;0;80;60;0;0;10;0;0;0;0;0;0;0;50;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;10;0;0;440;440;0;0;20;0;0;0;90;70;0;0;0;0;0;0;10;0;0;0;0;0;0;0
809875;530;530;0;0;130;90;0;0;10;0;0;0;0;0;0;0;0;0;0;0;560;150;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;10;10;0;0;80;80;0;0;90;50;0;0;0;0;0;0;0;0;0;0
809878;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
809921;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
810046;500;0;0;0;80;30;0;0;20;0;0;0;460;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;110;0;0;0;10;0;0;0;260;0;0;0;0;0;0;0;0;0;0;0
810086;420;420;0;0;60;0;0;0;20;0;0;0;490;490;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;370;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0
810153;510;510;0;0;50;10;0;40;60;10;0;10;520;520;0;0;0;0;0;0;120;40;0;60;0;0;0;0;0;0;0;0;50;20;0;25;0;0;0;0;0;0;0;0;70;20;0;45;60;0;0;0;0;0;0;0;40;0;0;40
810156;500;0;0;0;110;90;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;150;0;0;480;480;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;0;0;0;0;0;0
810162;460;460;0;0;80;0;0;0;10;0;0;0;610;610;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;40;0;0;0;150;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0
810202;460;460;0;0;20;20;0;0;20;0;0;0;0;0;0;0;0;0;0;0;250;120;0;0;0;0;0;0;0;0;0;0;80;80;0;0;30;0;0;0;220;20;0;0;140;140;0;0;10;0;0;0;20;0;0;0;0;0;0;0
810293;590;590;0;0;135;135;0;0;60;0;0;0;0;0;0;0;0;0;0;0;110;40;0;0;0;0;0;0;0;0;0;0;150;40;0;0;0;0;0;0;160;0;0;0;225;225;0;0;0;0;0;0;10;0;0;0;0;0;0;0
810302;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
810342;250;0;0;0;90;30;0;0;50;0;0;0;440;0;0;0;0;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90;10;0;0;150;150;0;0;40;0;0;0;0;0;0;0;0;0;0;0
810354;550;0;0;0;110;90;0;0;60;0;0;0;0;0;0;0;0;0;0;0;440;115;0;0;0;0;0;0;0;0;0;0;20;20;0;0;0;0;0;0;115;30;0;0;125;110;0;0;20;15;0;0;0;0;0;0;70;70;0;0
810400;530;530;0;0;40;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;350;0;0;0;0;0;0;0;0;0;0;0;150;0;0;0;0;0;0;0;190;10;0;0;115;0;0;0;0;0;0;0;35;0;0;0;0;0;0;0
810452;520;520;0;0;140;0;0;0;55;0;0;0;0;0;0;0;0;0;0;0;235;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;95;80;0;0;210;0;0;0;135;0;0;0;35;0;0;0;0;0;0;0;0;0;0;0
810626;500;500;0;0;110;0;0;75;70;5;0;5;0;0;0;0;0;0;0;0;310;65;0;55;0;0;0;0;0;0;0;0;40;0;0;20;50;0;0;0;60;10;0;0;250;40;0;35;50;0;0;20;0;0;0;0;50;35;0;15
810687;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
810794;490;490;0;0;55;15;0;0;30;30;0;0;0;0;0;0;90;90;0;0;115;45;0;0;80;0;0;0;0;0;0;0;35;15;0;0;0;0;0;0;110;90;0;0;270;190;0;0;145;60;0;0;20;5;0;0;0;0;0;0
